chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,start,end,genre
0.45811576,0.08412878,0.12937018,0.004023757,2905.167989947858,1845384.2987692766,2658.5356170187215,267545.2502384691,5758.558063551334,5153172.155974247,0.12133279256090487,0.0077849461711566245,-2.048699e-05,0.011737914,-2.3850524e-05,0.0045929407,[95.703125],-108.745605,5517.5684,67.80023,1951.6735,-3.9388554,417.96887,24.295122,344.53305,8.312847,217.38297,7.2469654,197.26878,1.9006315,172.14313,5.149277,141.31035,0.27522746,159.92148,0.8146999,116.31714,2.2983577,84.86695,4.858497,65.96245,4.565571,79.96667,3.3289857,60.45223,-0.37930134,57.332703,1.3731447,44.345997,1.84792,72.00873,-1.8754019,60.170597,-2.7798119,43.152298,-2.0821004,43.71252,reggae.00050.wav,0.0,10.0,reggae
0.46209636,0.084748834,0.13585591,0.004257628,2881.538973279847,1871367.0938630588,2662.8037626969844,302399.6216048011,5739.123223607889,5589244.93879243,0.11828868184454756,0.007932863172275595,2.325132e-06,0.012995029,-8.022911e-05,0.004930006,[95.703125],-106.77016,5720.1455,68.173836,1997.9846,-2.819883,410.63345,25.028112,285.67355,9.828175,171.8803,8.691844,193.52217,2.2386642,164.27629,5.9829445,170.21582,1.6110234,129.79283,3.168318,94.178566,4.0234284,83.533424,4.71315,66.717255,5.3649173,78.344475,3.3644793,54.811882,-0.7640543,62.449017,-0.19995166,51.97967,0.3242107,80.728546,-2.347699,60.668556,-2.9046028,40.045986,-2.3032677,45.53,reggae.00050.wav,10.0,20.0,reggae
0.45779625,0.08171697,0.1276926,0.0037752078,3080.520796331796,1766056.4649916166,2751.6963564601083,277656.43363803637,6119.42656975058,5031664.313164118,0.14099319351798145,0.01020937006346003,-5.149003e-07,0.009611973,9.8150354e-05,0.005433381,[92.28515625],-99.45171,4876.5713,63.35942,1815.0293,-0.13642788,467.35864,24.516043,359.99594,7.037377,171.44215,4.3511567,197.50522,0.90351194,185.09647,4.387983,161.6151,1.2339557,135.29486,2.6170604,89.36309,2.561984,73.21251,4.1312084,59.488712,2.7010064,101.65063,2.6005027,66.9613,-2.9843273,53.04704,-0.47732642,58.481476,1.1225855,72.553925,-2.7280638,54.38219,-2.9073637,49.938652,-2.1876633,39.711514,reggae.00050.wav,20.0,30.0,reggae
0.44978377,0.08020191,0.09000972,0.0010707312,2392.087415806849,897937.4678568466,2338.921456409481,324296.15039327124,4802.35394612819,3418944.3076940617,0.10089975166763342,0.0022309180337580386,-0.0017446348,0.004558326,-0.0026560097,0.0022670117,[161.49902344],-169.83472,5886.2095,74.2516,1498.6025,-7.0156465,1047.8639,54.967373,538.9748,14.999821,263.32135,26.690237,155.5975,6.8601546,109.965576,9.079968,136.13885,6.3626013,85.06852,8.126185,104.98476,-4.970474,125.24962,4.5978274,82.90136,1.8878973,72.49156,-5.2570477,67.11494,1.6588439,75.59312,1.0812255,78.25983,-5.708925,61.298668,-5.813749,50.064575,-0.1678759,42.282726,-6.1041827,68.736305,reggae.00078.wav,0.0,10.0,reggae
0.45438045,0.08607649,0.0945958,0.0009267598,2368.062104837712,1119874.8216758228,2351.540428197652,384948.1230120035,4763.234461100638,4344924.629720613,0.09842662412993039,0.0036566634444635563,-0.002111268,0.004939928,-0.0025044186,0.0023619717,[161.49902344],-178.50644,6994.8667,75.78083,1688.625,-0.41832533,1277.4119,53.810966,383.3489,14.843047,248.61023,22.768036,144.20068,4.575162,105.412575,9.366116,111.22025,7.9797435,87.18411,10.961542,102.807396,-4.2901134,161.22375,3.7226367,97.43509,3.1580684,78.83404,-2.9962864,56.526104,-0.3224193,57.939674,-1.4324185,51.050583,-6.825606,45.097656,-5.9939356,47.151203,-1.8946018,47.870804,-7.965887,59.421837,reggae.00078.wav,10.0,20.0,reggae
0.45376378,0.08136096,0.0981283,0.0009134221,2192.06819970702,1083916.725187359,2315.3145757889506,393092.1538085365,4501.588556772042,4580514.080459514,0.08162453777552205,0.002347423954053032,-0.0020113492,0.005723621,-0.0027227637,0.0022431011,[161.49902344],-178.43858,7820.689,84.11491,1652.5038,-0.29892755,1264.2588,49.76831,356.76993,17.701494,233.4083,24.80916,165.7211,4.3600183,98.84745,7.531588,111.40045,5.587243,90.44812,10.314868,117.45407,-0.75817543,158.20438,3.959244,98.33305,2.0639515,83.49563,-1.7559849,57.34095,1.1015725,48.652313,-0.43109578,45.393986,-6.4545355,45.203785,-7.5772324,42.08724,-1.7798448,52.69155,-5.3437753,63.3014,reggae.00078.wav,20.0,30.0,reggae
0.34844476,0.09874576,0.18932961,0.012535666,3280.0343746672097,2126538.7799165538,3028.5229748420074,210819.12494854,6845.610113652842,4689979.077279427,0.12690327726218098,0.012366089913862018,1.2314965e-05,0.027792472,-7.4787116e-05,0.014776553,[172.265625],-118.7353,6114.562,49.983356,1507.8046,29.382532,495.96356,18.232359,489.16177,-5.3467016,228.19466,4.9098883,187.13948,-1.0214092,165.48521,-7.0151978,164.49548,-5.08614,135.18245,-3.8042722,120.17786,-3.360048,106.53835,-2.776806,136.90077,-0.24719132,107.952126,-2.4604516,97.31411,1.1246386,87.00897,0.8799567,62.888477,-1.605672,47.043007,2.4498348,42.211758,1.8501467,86.85216,2.3899152,86.5713,reggae.00087.wav,0.0,10.0,reggae
0.4179761,0.1016647,0.21507771,0.011733024,3328.141005346687,2180903.540814351,3066.198234264804,214540.1482995178,6917.803799303944,5117833.508971424,0.1238331097737819,0.013748074084081232,7.1049417e-06,0.03152946,-7.4405296e-05,0.018091256,[161.49902344],-102.21691,5660.2354,47.90382,1705.1498,29.66208,468.03378,19.29122,446.81158,-1.0899205,201.73216,1.8554859,235.88124,-2.4667618,164.82768,-7.1071005,171.48,-0.19383286,158.56302,2.3170094,129.62518,-1.3133148,110.63624,-0.8556414,144.9019,-0.6011016,88.233215,-3.0103953,82.824295,1.1082506,51.489414,0.7875253,72.623055,-1.8022507,90.01088,3.083777,87.409294,4.2016716,117.929436,4.3201556,84.403755,reggae.00087.wav,10.0,20.0,reggae
0.4052203,0.10311767,0.21803032,0.013804114,3279.5378609933023,2031854.4690621556,3100.3164181275197,231055.41327704533,6957.1231284440255,5007196.377750699,0.11438016603828306,0.009789134364866597,1.5597223e-05,0.03900826,0.00012635856,0.013966556,[83.35433468],-109.674965,6740.2944,47.79498,1378.9623,29.923061,394.35535,17.811531,354.68243,5.0080223,147.36928,7.2435346,207.30916,-3.34516,174.89519,-5.667994,151.08311,-1.1430515,120.40277,1.1190362,132.913,2.6834207,86.83184,5.3045154,96.075806,6.587485,107.44359,2.281607,125.457794,2.8779383,62.776615,0.80752647,60.786797,-1.6307268,96.51913,2.5331047,77.77436,3.269161,79.495705,4.497954,82.819145,reggae.00087.wav,20.0,30.0,reggae
0.37615678,0.08812454,0.0975781,0.0013469136,2179.5216149197017,810180.9429903127,2698.924946953739,508894.1789665985,4953.41111468605,7692360.0300573,0.08335221505220418,0.0020887246418033662,1.9873453e-06,0.0048240935,5.2969073e-05,0.0027998253,[89.10290948],-164.23853,4810.8145,109.35438,713.0019,2.3390965,650.67474,9.341158,261.40332,35.82151,357.83026,-4.335681,267.328,11.029009,187.468,-2.5234537,188.8813,-0.4955273,134.92252,12.011247,177.74776,-4.126943,119.90997,-0.4747175,94.78022,1.2145333,72.97812,0.98469067,88.083725,-1.8887931,80.60914,-2.371226,119.312805,-2.8558035,73.74257,-4.5839915,67.69755,2.4776263,73.87514,-1.5052505,80.671196,reggae.00093.wav,0.0,10.0,reggae
0.40077275,0.08455977,0.12734257,0.0015691433,2025.9948653589006,468195.86049768445,2330.952267698813,369340.25400649355,4199.724024796984,3955074.486017757,0.09438669156032482,0.0016955340175754032,-3.0710224e-05,0.008470739,-3.137577e-05,0.004208092,[92.28515625],-112.1142,3873.3428,118.351265,678.9946,-19.244938,632.5647,11.176419,342.45004,16.100355,314.22412,-15.197384,244.24178,17.248093,241.10661,-4.960584,163.08553,-4.2940755,191.3282,15.734914,104.9227,-3.1513581,85.59207,1.5965307,112.828094,2.96817,59.16662,2.2857513,55.49616,-0.34429875,52.18403,-3.245155,69.00066,-4.691508,39.68782,-2.1328669,58.04442,-1.9221355,56.204758,-4.4580345,50.05566,reggae.00093.wav,10.0,20.0,reggae
0.33384565,0.089274414,0.09607663,0.0017050446,2120.8578495401634,804904.4047321939,2553.224629959355,533862.6702887167,4655.418562391242,7376711.5161820855,0.08976218097447795,0.002159695045664677,-8.38348e-06,0.0046731466,-9.441283e-06,0.0033338265,[89.10290948],-166.19157,6115.1826,112.297714,871.60596,-2.0081418,592.93567,6.7656894,301.19186,21.849405,447.43048,-9.912547,244.40588,11.208178,201.67252,1.4954344,169.0761,-3.393444,96.97373,9.070666,133.491,-5.143677,82.55592,-4.0588193,76.02457,1.7111657,74.68436,1.0606551,92.79337,2.297382,100.698,-3.4730742,82.46419,-3.1270235,55.840958,-4.911602,55.34003,-2.0531592,80.987076,-3.165799,111.16536,reggae.00093.wav,20.0,30.0,reggae
0.39629415,0.093348496,0.109802686,0.0027723694,1764.9634418315964,339321.4338930559,1638.7407569413328,36596.2256013682,3387.657473535383,491724.0604152224,0.09749311194895592,0.004819081105450793,-3.3376884e-05,0.0077126287,-0.00028279296,0.0042433906,[86.1328125],-193.27034,9085.351,118.06899,856.4538,-55.159946,627.7175,62.95946,225.99173,0.7036269,432.0286,3.0054595,235.72311,16.07748,122.34998,-1.763496,136.42406,3.261466,108.763016,4.9379764,111.82208,-2.7732832,83.52699,6.5094633,92.461716,-0.17478804,68.730736,1.9244574,57.024223,-0.28713813,58.61675,-3.140502,40.315414,-1.3612624,27.823915,-3.4364545,30.367714,-2.216227,28.458933,-6.5090203,26.322062,reggae.00085.wav,0.0,10.0,reggae
0.4087227,0.08955228,0.12317301,0.0033193033,1841.678388768602,267798.5494342435,1664.5156701515082,42890.4417870746,3520.4289057968385,383519.8920713474,0.10007499818735499,0.003374072665640347,-1.1524891e-05,0.008726371,-0.0002456611,0.005586751,[172.265625],-164.57533,6941.8086,117.599144,788.6328,-56.55198,572.7705,63.784607,261.92035,3.7427716,279.75446,1.4967383,191.95044,16.593235,133.35796,-3.5197868,153.50029,1.6034539,95.36708,4.980697,102.17206,-4.226958,95.13285,7.1206017,61.356796,0.11063379,69.00699,-2.233824,76.06514,-1.505563,54.816753,-4.496179,48.42013,-2.957987,43.394608,-2.514531,47.2381,-1.5290126,35.06439,-7.22801,32.03353,reggae.00085.wav,10.0,20.0,reggae
0.38227844,0.094798416,0.12505211,0.00444847,1785.495674887497,221715.15689455293,1648.8403055666354,58132.09409328384,3414.1118379314094,459002.1107849722,0.10006140334976799,0.0033153777466185023,-2.4701321e-05,0.0093982285,-0.00027642335,0.005788134,[172.265625],-169.26958,8267.753,116.97634,645.20575,-55.91796,776.7872,54.78185,199.08205,-0.10647845,273.50934,-0.16797225,207.56104,10.453498,164.44708,-3.883479,136.65472,3.2841318,99.70557,7.4165483,107.17741,1.2950867,114.19171,10.19609,98.08347,1.0365924,72.208466,0.6428065,76.47897,-1.8348855,61.681038,-5.7957377,55.45078,-4.4703407,42.265533,-5.0883584,38.50483,-3.6674569,46.56094,-7.471906,59.495827,reggae.00085.wav,20.0,30.0,reggae
0.4598294,0.08121293,0.061101776,0.0008274267,2348.3028957629335,412446.43791890284,2238.2475511352577,165769.9083996695,4659.190620015226,1557497.1929179756,0.1225744543938515,0.0029119568718799687,8.625108e-06,0.0017715315,2.0689642e-05,0.0015174265,[143.5546875],-170.23851,2916.214,91.89281,799.89185,-24.252974,594.2304,38.84975,219.28586,2.7040908,247.67793,11.475361,130.50902,-1.506448,132.14206,10.587535,78.556946,-0.9063317,71.92647,4.9030576,73.74023,5.365131,74.43692,0.75711787,58.659096,5.256209,54.360718,-0.49496546,88.6225,6.1628036,54.70257,3.5676682,44.79607,-7.557316,50.607113,6.3772397,62.24301,-1.8261749,40.755936,-1.4580148,55.103012,reggae.00091.wav,0.0,10.0,reggae
0.36827523,0.0915356,0.07503429,0.0010797292,2379.8440771386927,325736.28413296695,2226.7661552452805,117235.54063106171,4735.256285346578,1251271.8747689764,0.12589612637761022,0.0024051629218835653,-5.1984216e-06,0.0032701432,-2.8347293e-05,0.0016140238,[143.5546875],-150.34787,2118.2297,88.42559,598.0466,-26.205873,517.2539,28.311142,290.31302,-8.608608,305.16068,14.640268,116.062416,1.2527964,104.183495,14.27594,119.95173,-0.6464683,92.686844,1.4935155,73.37038,1.018804,99.84989,1.1184784,52.11895,9.828168,88.74022,6.005985,73.71938,7.8924546,81.251335,3.0714748,45.8817,-6.7002897,54.0668,3.6349647,70.58819,0.37050897,47.34093,1.2063345,66.43018,reggae.00091.wav,10.0,20.0,reggae
0.37248254,0.09183121,0.06998814,0.00080231705,2214.3928721867387,184764.2849871073,2075.8827738231316,102917.71028866396,4285.607032156323,850985.9694007275,0.12245210085556844,0.0016791181602167737,-1.5697154e-06,0.002873989,-1.2567888e-05,0.0012869379,[143.5546875],-159.29109,2640.5056,98.19509,446.72083,-35.67691,460.71814,27.207361,214.05235,-13.888294,412.97256,11.822935,121.55169,2.8124287,122.77179,8.008674,133.47446,-4.676539,111.95991,4.6173296,70.43556,4.3363886,85.30873,-0.90992445,53.067593,10.5678425,66.658714,3.056772,58.999886,6.1675076,97.64386,7.9309435,64.93253,-6.7894115,49.36567,1.8721873,51.712463,-0.82063043,51.784748,-0.73274654,50.295986,reggae.00091.wav,20.0,30.0,reggae
0.3318153,0.101972654,0.09264653,0.0010662499,2372.5675348246014,744211.38699866,2648.2361193045763,214843.34685673728,5387.672371211572,2793676.27299915,0.08275630800464037,0.002663086656612563,-9.709055e-06,0.006665029,-3.3469452e-05,0.0010271793,[172.265625],-168.06229,2938.0913,76.65028,667.9123,18.911617,476.55182,44.51826,400.8443,6.7619505,182.53343,15.001502,107.17944,-6.4463606,118.89686,0.045470625,68.83009,-1.0856341,54.083843,-3.2180016,89.66094,-1.7125213,67.6273,-1.9286933,53.83265,-4.1609936,55.528168,-5.458894,38.940037,-6.891972,41.39772,-3.5315208,41.026974,-6.8389726,42.919483,-6.6210394,49.11483,-1.6559808,43.096207,0.22510651,57.171635,reggae.00046.wav,0.0,10.0,reggae
0.32112682,0.10043006,0.09779821,0.0010833389,2311.9642202470955,811906.2218568324,2562.9237760933165,229822.42569298975,5118.932000888196,3368780.1800566153,0.08008832112819025,0.0025793730587887185,3.8031667e-06,0.0074689547,-3.478374e-05,0.001053278,[172.265625],-163.78798,3041.3174,80.466354,817.2465,14.778394,453.16147,43.402615,349.90225,7.324286,208.27063,16.437305,98.595085,-6.339482,105.531075,-0.07992419,81.92638,-0.8223004,89.90065,-0.73159146,95.58188,0.62584937,93.31546,-0.7767406,63.28482,-2.6497002,65.03069,-4.299583,53.474537,-4.8864594,53.675163,-3.3012187,57.768944,-5.843338,45.23838,-5.4529896,45.677704,-3.1842825,68.42563,0.09065434,67.31676,reggae.00046.wav,10.0,20.0,reggae
0.31996813,0.103530966,0.089651026,0.0011738759,2279.7400858242995,732436.0200391405,2565.51667452214,225998.77088756827,5161.723621483468,3020466.0686025484,0.07953773020591648,0.002603771565124905,-9.595718e-07,0.0068741324,-1.5100699e-05,0.00082952913,[172.265625],-175.18271,2973.435,81.65544,714.7898,12.052245,353.25854,40.206913,234.94214,8.959043,138.18169,19.628109,86.609795,-5.2246723,115.77475,1.6049589,55.16679,2.1453898,73.10784,1.1226492,71.1354,3.5459726,62.569614,-2.0725424,48.258415,-1.8985786,59.164444,-2.3510327,64.13237,-5.5203853,56.64947,-0.88730484,44.060047,-6.8696523,46.575466,-7.678762,80.007996,-3.666671,57.99427,-3.8976493,50.05385,reggae.00046.wav,20.0,30.0,reggae
0.5045358,0.084737636,0.18832333,0.007926646,3193.9076696341826,1335252.6519709525,3248.029287043672,233601.31512613993,7206.07893162703,3627249.9115602314,0.12466805938225058,0.008896031022561483,-0.0012705495,0.01636817,0.0018240247,0.012953195,[99.38401442],-88.181465,3176.2803,62.57254,1011.92786,34.034325,697.79266,20.494907,390.59048,18.268774,252.08368,9.925788,201.04959,9.698236,125.55793,9.621535,159.42445,3.961223,188.87172,2.50961,79.98954,5.238352,74.95295,2.9141262,61.911236,5.0710106,67.3314,6.617413,69.48587,-0.48324585,71.49562,1.2186462,64.584145,-2.8562987,59.546394,1.9204605,75.43205,5.1735387,64.9718,1.1687169,57.29712,reggae.00052.wav,0.0,10.0,reggae
0.5012739,0.08328962,0.1812461,0.008166248,3341.971781460628,1603403.8947566072,3257.6353334253904,201404.41965813105,7329.507651627755,3862929.330635622,0.13848721178944315,0.010110894574360284,-0.0018109883,0.015592345,0.0013992835,0.012113213,[99.38401442],-86.24865,3020.4119,59.91118,1173.3135,33.884186,543.0508,20.59641,388.35153,18.046171,298.98257,6.1158996,188.96332,8.529486,116.67756,13.431091,91.275665,0.53693664,98.91209,-1.6861017,90.00803,6.056577,105.253235,2.5886707,75.38618,5.3226037,79.33293,8.142125,80.31757,-0.5102785,58.86823,3.4812498,56.500763,-2.4428852,35.036777,0.2378957,59.978367,4.56963,62.25226,-0.46735764,28.471786,reggae.00052.wav,10.0,20.0,reggae
0.50425315,0.08328831,0.19986492,0.008921563,3331.169795992032,1575418.7080830364,3253.5189771313126,229840.62959861246,7314.894050899072,4173740.4854231686,0.1380159240864269,0.00964284063694056,-0.0019403939,0.017828085,0.0019345186,0.015319607,[99.38401442],-81.360085,3616.495,60.511375,1351.2821,36.454586,538.45056,18.211527,474.2931,13.756847,430.60455,7.852699,207.35545,9.722463,151.56995,10.980839,95.82746,-0.33944935,108.02156,-1.014955,89.29814,7.961109,93.2964,5.389589,77.8359,6.569089,98.05918,6.813946,57.65588,-1.5513767,55.618675,5.0258427,61.908695,-2.8148248,45.07508,-1.1436005,44.40049,4.407782,54.725124,0.26471245,42.055393,reggae.00052.wav,20.0,30.0,reggae
0.50665545,0.085455194,0.05978529,0.0019125999,1951.8922229766029,1809098.8893242297,2321.6111997043445,581253.8394739621,4071.9986563768853,7880470.513680945,0.0856418122824826,0.008205406597559929,6.552669e-06,0.002676549,8.2314524e-05,0.0015339259,[75.99954044],-271.2444,6340.333,107.48074,1275.366,10.914545,1143.4619,31.760038,224.53726,18.016176,229.10086,11.2685175,125.004135,11.080771,128.67776,4.9913306,107.81697,2.5550156,74.290085,8.176445,65.19021,0.1010226,68.30437,10.693931,53.16802,0.051838778,58.329193,5.4966826,35.413136,1.3427958,27.479395,2.99204,26.091349,-0.9253403,23.730614,2.2975888,20.939217,0.026442861,22.305534,0.42261294,20.715202,reggae.00053.wav,0.0,10.0,reggae
0.43956953,0.092520066,0.05929285,0.0018027026,2197.9311799381953,1338093.0399741668,2372.0398470400432,481502.1670915278,4588.8454924050175,5855494.977576902,0.10212781866299304,0.006650676457047583,1.0198216e-06,0.0024891775,7.388626e-05,0.0017246148,[75.99954044],-248.21402,9277.878,97.97738,977.60657,-6.161729,1165.9515,33.57742,369.4465,15.201432,251.65924,5.351779,143.14557,9.517553,149.0791,5.8903837,76.38875,-0.061593767,114.969986,8.54192,79.24705,1.3003763,100.39479,10.52815,94.44426,-1.7048912,72.5184,3.1599212,53.499294,3.2754767,66.05732,5.2356358,46.680702,0.11637561,35.236893,1.7708445,36.685165,1.6692036,45.96894,3.3026881,52.516758,reggae.00053.wav,10.0,20.0,reggae
0.46753615,0.08586903,0.069848515,0.0017221024,1863.8476652613574,1338938.6630614863,2201.392250643564,474646.6209442799,3826.6400472194027,5893662.695501076,0.08111133265661252,0.007342117402247078,9.560426e-06,0.002404812,5.4520147e-05,0.0025572828,[151.99908088],-235.14255,6572.2505,112.79265,1274.6398,1.2082913,1183.4825,32.634583,264.91882,15.978935,265.90225,8.591658,157.21681,10.18956,141.80849,5.9639916,100.147896,-0.16828157,108.8523,8.558432,76.77735,-3.550683,83.13768,8.695127,61.402607,-4.133659,52.18788,4.682065,35.92591,0.7223517,38.26046,4.600396,35.557056,0.12634483,37.143433,2.7270732,25.518625,1.025688,29.097122,0.25974753,35.425266,reggae.00053.wav,20.0,30.0,reggae
0.3572298,0.09397914,0.10474918,0.0018087849,2555.2903709074394,773458.9953641956,2314.8965469179493,80956.74625949381,4873.148722991589,1365636.3325042885,0.12268661180394431,0.006970478251223709,-1.8397504e-06,0.005654373,4.2423785e-06,0.004036434,[143.5546875],-140.6126,3276.682,67.74629,1330.7831,-9.6243105,593.1061,53.45929,438.45026,4.3044252,322.1612,5.2939696,175.44351,-4.780229,174.40355,2.1263723,145.15633,-5.94012,152.6088,-1.0592445,107.75161,-1.8773454,101.539696,-5.0420127,80.066,-4.7682467,85.910835,-2.74242,85.13194,3.458621,51.873505,-1.5569063,40.828506,-3.1638787,61.46123,-1.7098722,50.32429,0.8372523,41.59916,-2.5592084,51.45414,reggae.00047.wav,0.0,10.0,reggae
0.3543897,0.09626921,0.10782481,0.00236601,2534.9359590214826,560187.7262421009,2355.983765402442,75972.31806431567,4933.401722919083,1103723.0191460273,0.11113893017691415,0.00456152620135404,2.0735442e-05,0.0068461862,7.226825e-06,0.0040080138,[143.5546875],-144.9709,4697.478,62.50647,953.45386,-9.59597,546.94293,56.922653,360.22662,8.331499,296.8933,5.9846535,137.85648,-5.5524964,206.22302,3.8562686,136.61784,-6.6784415,154.05104,-6.155594,146.08255,-4.416031,82.211555,-5.7963233,85.05929,-6.6878653,87.19272,-4.7409706,61.769,1.8121109,48.650444,-2.918287,37.85562,-1.7496604,46.782845,-3.005898,41.88821,-2.1602516,32.295635,-3.0040414,44.243633,reggae.00047.wav,10.0,20.0,reggae
0.32033756,0.09314853,0.114968516,0.002166537,2343.2578973821664,505154.03501501906,2260.346503031719,91196.26011658853,4472.186491716212,1200103.330972998,0.11061099731728538,0.003155826320308639,-2.3317261e-06,0.007881459,-3.7761e-05,0.003868882,[143.5546875],-135.3578,4350.027,78.71951,860.51886,-10.624691,762.154,45.96641,415.22867,-2.8869977,270.71918,2.3538053,129.83163,-0.20379327,155.27234,2.8051848,186.77487,-7.056538,129.1255,-0.7169802,120.49633,1.1406822,100.35639,-9.9352045,109.20804,-5.984355,80.56002,-0.63972205,75.011925,2.3268766,57.63714,-0.97219735,56.86888,-1.5672538,41.222794,-4.0791783,56.10583,-4.061919,53.34512,-2.645028,52.149452,reggae.00047.wav,20.0,30.0,reggae
0.45398653,0.090401895,0.1302025,0.008472191,2949.121774740439,1374511.2881978936,2757.6093313246165,196197.50076620904,6057.949524633846,3318358.6229391443,0.1359234520011601,0.010709577040024124,1.298966e-06,0.01094613,2.5993759e-05,0.010113579,[151.99908088],-145.09697,6468.516,62.109226,1106.9266,10.568544,759.5668,30.166994,277.23648,12.681949,156.54382,17.004732,182.07515,-3.707172,167.97934,12.079056,80.19006,3.130754,111.92883,7.1924562,116.529655,6.2770057,77.82068,-0.48199338,52.244118,6.9412193,56.72591,3.8754425,62.355804,-3.196618,86.15763,1.3240615,74.386314,-5.730356,85.10823,8.073487,150.9094,-2.4619958,102.464005,4.6143217,65.07345,reggae.00090.wav,0.0,10.0,reggae
0.4705397,0.08442223,0.14716147,0.006789323,2752.2915901076426,1371443.7000016891,2557.4537908988314,258387.0762540294,5408.70596405525,4001064.042654715,0.12590745540893272,0.00858118382882592,9.757729e-06,0.014966575,-2.5121772e-06,0.008601476,[151.99908088],-115.473465,3474.426,73.63745,1431.832,-4.939689,864.33356,27.18156,207.04501,21.398157,174.97554,14.710396,142.00838,-10.622497,109.241646,17.511395,108.04829,7.1353087,90.59161,3.059751,87.488365,4.852324,81.69776,0.8398848,62.463108,6.548773,61.058407,2.8424914,55.824154,-1.155716,62.55088,3.708658,54.708313,-6.793781,86.38201,6.407067,78.05829,-1.767494,73.631836,3.6311278,59.461273,reggae.00090.wav,10.0,20.0,reggae
0.49027196,0.0863777,0.15476272,0.009250901,2900.4239772703236,1296758.7675647866,2712.1266624262103,201228.72473293025,5912.238186086137,3165831.26476102,0.12931296222447797,0.01003749518392134,9.344833e-06,0.01516712,0.000107041174,0.0104918275,[151.99908088],-121.63218,4414.6206,62.400177,1243.551,7.6014514,846.2881,32.848255,297.90762,15.843478,191.99568,17.884533,169.09296,-4.9189615,132.1241,16.245422,95.4093,3.55213,97.72774,5.050268,116.9769,5.580801,72.15282,-2.6478152,50.928265,4.6709714,59.2468,4.6613207,78.03739,-2.2271664,102.449524,1.0357779,75.51635,-4.1312885,96.39261,8.870267,139.4656,-0.3377562,111.30517,6.7689824,72.37711,reggae.00090.wav,20.0,30.0,reggae
0.33732945,0.088825524,0.11223952,0.00117787,1931.6373693691562,577175.2046325229,2197.195433744125,175957.1319005903,4069.8753126812644,2150768.357601475,0.08427326529872389,0.0019604303056460215,-0.0013645799,0.0071092993,-0.0024880737,0.0029540523,[198.76802885],-145.13081,3765.3477,104.6282,1111.2712,2.9003968,518.6339,43.721016,287.30765,2.2853796,201.66977,15.45354,103.87314,2.6070616,123.87877,1.9648187,86.99329,-3.1846852,86.7624,4.410499,88.357475,-0.035155825,66.687645,-3.4210684,70.7091,1.363073,69.52947,-0.85818666,53.96308,-5.5177045,41.422745,-6.103346,53.43958,-9.95463,54.344093,-8.461723,47.203167,-5.537626,69.38072,-0.25221774,83.608055,reggae.00084.wav,0.0,10.0,reggae
0.31442764,0.09081691,0.109833695,0.0012200664,1667.1958404319253,248909.5530630447,2074.835678017336,122265.30326199283,3656.472785400957,1281369.5513500061,0.06763998151102088,0.0006696726734596463,-0.0015249901,0.007818011,-0.002387751,0.0022030033,[198.76802885],-161.75291,4401.7188,117.08135,632.0062,3.700964,415.0176,42.82671,156.74974,-4.7610955,245.08447,15.196498,83.781,3.8491483,93.82284,-0.74824774,100.83915,-5.644295,99.51162,3.2828093,103.07247,-1.5755622,70.9137,-6.797177,64.48732,0.49964973,65.16628,-0.41427016,48.37917,-4.1026387,69.60121,-3.5975754,48.352024,-7.8828316,61.330585,-8.164456,51.290215,-5.9434447,44.606346,-2.2255466,46.46239,reggae.00084.wav,10.0,20.0,reggae
0.31329772,0.091612995,0.120045245,0.0014555678,1769.1865171032214,413326.38698977575,2094.7971882551974,113965.93996841442,3741.256650141386,1514189.4158298916,0.07580254857888631,0.001835048292714093,-0.0014009755,0.00894201,-0.002443454,0.0029229773,[198.76802885],-145.66501,4228.833,113.54207,695.0782,2.2037103,448.39334,41.497334,169.97733,-8.328612,251.38089,14.734928,106.23142,3.8903008,157.28355,-0.7186131,88.052605,-5.30365,84.430664,3.8596992,82.27391,-1.08943,63.849052,-5.7875466,39.892094,0.15250984,70.94121,-2.4338696,63.111588,-5.540013,60.521442,-5.503998,51.49881,-7.824478,60.716816,-7.295618,53.983948,-4.3328342,47.193977,-1.9293598,68.67504,reggae.00084.wav,20.0,30.0,reggae
